id,asins,brand,categories,dateAdded,dateUpdated,ean,features.key,features.value,manufacturer,manufacturerNumber,name,sizes,upc,weight
AVphkhje1cnluZ0-EAJ0,,Goya Food,"Food,Baking,Grocery",2016-11-15T12:57:16Z,2016-11-15T12:57:16Z,,Ingredients,Corn Oil.,"GOYA FOODS, INC.",1227,"Goya 100% Pure Corn Oil, 16 Fl Oz",,41331012270,
AVpiQZ_KilAPnD_xCYyh,,Celsius,"Beverages,Food,Grocery",2016-11-02T03:39:42Z,2016-11-02T03:39:42Z,8.89E+11,Ingredients,"MetaPlus Proprietary Blend: Taurine,Guarana Extract (Seed),Green Tea Leaf Extract (Leaf),Standardized to 10% EGCG,Caffeine (as Caffeine Anhydrous),Glucuronolactone,Ginger Extract (Root),. Other Ingredients: Premium Brewed Green Tea Using Filtered Water,Citric Acid,Natural Flavors,Fruit and Vegetable Juice for Color,Sucralose.",CELSIUS INC,,Celsius - Burn More Calories Plus Lasting Energy Green Tea With Raspberry Acai - 12 Oz.,,8.89E+11,
AVpgUFhkilAPnD_xqt6E,,Maxwell House,"Food & Grocery,Beverages,Coffee",2014-02-18T01:09:58Z,2017-07-28T16:10:04Z,43000029435,Ingredients,A Blend of 100 Pure Regular and Naturally Decaffeinated Ground Coffees.,Maxwell House,5935511,"Coffee, Ground, Lite, Medium, 33 oz (2 lb 1 oz) 935 g",,43000029435,
AVpgr06MLJeJML43RbUD,B000CQG8BC,Stash,"Beverages,Tea,Food,Grocery",2015-05-29T10:51:22Z,2017-01-14T19:37:21Z,77652082593,Ingredients,Natural Ingredients: Naturally Decaffeinated Green Tea.,The Stash Tea Company,504951,Decaffeinated Premium Green 18 Foil Tea Bags,,77652082593,1.3 pounds
AVpfnF-GLJeJML43Abm0,,Patak's,"Food,Sauces,Grocery",2016-11-09T17:31:01Z,2017-01-09T20:06:27Z,"692,760,322,070,030,000,000,000",Ingredients,"Water,Coriander,Cumin,Canola Oil,Salt,Tamarind,Acetic Acid,Paprika (Color),Spices,Modified Corn Starch,Ground Ginger,Garlic Powder,Citric Acid,Lactic Acid. May Contain Traces of Peanut,Almond,And Cashew Nuts.",PATAK'S,24382,"Pataks Marinade, Tikka, Mild",,"69,276,032,207,030,600,000,000",
AVpfJSko1cnluZ0-e4Q_,B007U1WM3U,Keurig,"Coffee,Food,grocery",2015-10-16T19:20:35Z,2017-01-16T19:34:04Z,99555093292,Ingredients,"Arabica Coffee (100),Artificial Flavor.",keurig,111308,"Keurig Vue Pack Van Houtte French Vanilla Coffee, 16ct",,99555093292,10.4 ounces
AVpfJN1KLJeJML433U9n,,Odwalla,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:34Z,2017-01-16T19:33:34Z,14054064055,Ingredients,"Apple Juice,Peach Puree,Mango Puree,Strawberry Puree,Banana Puree,Spirulina,Soy Lecithin,Vitamin C (Ascorbic Acid),Wheat Grass,Barley Grass,Wheat Sprouts,Jerusalem Artichoke,Lemon Bioflavonoids,and Nova Scotia Dulse. Contains Soy.","Odwalla, Inc.",6835,Fruit Juice Drink,,14054064055,
AVpfnMN5LJeJML43AddI,,Russell Stover,"Food,Chocolate,Grocery",2017-01-18T18:45:00Z,2017-01-18T18:45:00Z,77260002891,Ingredients,"Ingredients consist of Chocolate Sugar,Chocolate,Chocolate processed with Alkali,Cocoa Butter,Whole Milk,Milk Fat,Soy Lecithin/an Emulsifier,Vanillin/an Artificial Flavor,Sugar,Corn Syrup,Condensed Milk,Invert Sugar,Dairy Cream,Coconut with Sodium Metabisulfite,Partially Hydrogenated Palm Kernel Oil Nuts (Cashews, Almonds, Walnuts, Pecans),Brown Sugar Cherries,Cherries Corn Syrup,Water,Sugar,Citric Acid,Natural and Artificial Flavor,Preserved with Sodium Benzoate,Potassium Sorbate and Sulfur Dioxide,FDC Red 40,),Molasses,Peanut Butter (,Dry Roasted Peanuts,Hydrogenated Cottonseed Rapeseed Oil,Soy Oil,Salt,Whole Milk,Nonfat Milk Solids,Salt,Butter Cocoa Powder,White Chocolate Sugar,Cocoa Butter,Whole Milk,Soy Lecithin/an Emulsifier,Artificial Flavor,Salt,Sorbitol,Raspberries,Egg Albumen,Apricots with a trace of Sulfur Dioxide,Natural and Artificial Flavors,Raisins,Honey,Orange Peel Strawberries,Invertase (an Enzyme),Soy Lecithin/an Emulsifier Spice,Maple Sugar,Tapioca Flour,FDC Colors (Red 40, Yellow 5 6, Blue 1),Carmine Color,preserved with Sodium Benzoate and Potassium Sorbate,and Tocopherols (a Natural Antioxidant),.","Russell Stover Candies, Inc.",0289VWM,"Russell Stover Assorted Fine Chocolates, 34.0 Oz",,77260002891,
AVpisNkWLJeJML43oKT-,B00ISVHJ3Y,WHOLESOME SWEET,"Baking,Food,grocery",2017-01-12T04:01:42Z,2017-01-12T04:01:42Z,12511491253,Ingredients,"Organic Sugar,Organic Stevia Extract (Stevia Rebaudiana),.",Wholesome Sweeteners,1552348,"Wholesome Sweeteners Sugar and Stevia Blend, Organic, Sweet & Lite",,12511491253,
AVpiqxhailAPnD_xGZ-p,B005FKRV3Y,Nature's Path,"Food,Cold Cereal,Grocery",2017-01-16T15:28:41Z,2017-01-16T15:28:41Z,58449771753,Ingredients,"Kamut Khorasan Wheat Flour*,Rolled Oats*,Wheat Bran*,Cane Sugar*,Whole Wheat Meal*,Whole Oat Flour*,Spelt Flakes*,Soy Oil*,Spelt (Wheat),Flour*,Barley Flour*,Whole Millet*,Rolled Kamut Khorasan Wheat*,Inulin*,Barley Malt Extract*,Sea Salt,Quinoa*,Honey*,Rice Starch*,Molasses*,Cinnamon*,Natural Vanilla Flavor,Tocopherols (Vitamin E),. *Organic.","Nature's Path Foods, Inc.",1012061,"Nature's Path Organic Heritage Crunch Cereal, 14.0 Oz",,58449771753,
AVpfy_5MilAPnD_xicbF,B005VGZ76A,McCormick,"Bay Leaf,Food,Grocery",2015-09-02T21:41:50Z,2017-09-07T18:33:20Z,52100003498,Ingredients,Rosemary Leaves,McCormick,52100003498,Gourmet Herbs Rosemary Leaves - 3 Pack,,52100003498,0.281 lbs
AVpfrDVYLJeJML43BmN3,B00IW5LQRQ,Taylors of Harrogate,"Food,Beverages,Tea,grocery",2014-02-18T01:32:06Z,2017-09-06T04:49:45Z,6.15E+11,Ingredients,Black Tea.,Taylors of Harrogate,,Taylors of Harrogate Yorkshire Tea - 40 CT,,6.15E+11,
AVphYFaYilAPnD_x4rKO,,Mott's,"Food,Beverages,Juice,Grocery",2014-02-18T01:24:24Z,2017-09-06T04:49:36Z,14800318104,Ingredients,"Purified Water,Apple and Grape Juice Concentrates,Ascorbic Acid (Vitamin C),Natural Flavors,Alpha Tocopheryl Acetate (Vitamin E),Vitamin A Palmitate.",Mott's,007MIUN82J9100C,"Mott's for Tots Juice, Apple White Grape, 6.75 Oz",,14800318104,
AVpiSGoo1cnluZ0-LwJB,,Welch's,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:37Z,2017-09-06T04:49:37Z,41800220007,Ingredients,"White Grape Juice from Concentrate (Filtered Water,White Grape Juice Concentrate),White Grape Juice,Citric Acid (for Tartness),Ascorbic Acid (Vitamin C),Potassium Metabisulfite (Preservative).,White Grape Juice from Concentrate (Filtered Water, White Grape Juice Concentrate),Potassium Metabisulfite.",Welch's,4180022000,Welch's¶© White Grape Juice 46 fl. oz. Bottle,,41800220007,
AVpivy0VLJeJML43osyc,B00KO8HP9W,Bumble Bee,"Crackers,Food,Grocery",2017-01-19T18:08:44Z,2017-09-06T17:29:05Z,86600752792,Ingredients,"Jack Mackerel,Water And Salt.",Bumble Bee,75279,Bumble Jack Mackerel 15 OZ (Pack of 24),,86600752792,
AVpjIfLailAPnD_xKunK,B0083CP58E,Manischewitz,"Fish,Soups,Food,Grocery",2017-01-07T20:09:50Z,2017-09-07T18:33:37Z,72700100823,Ingredients,"Water,Whitefish,Pike,Egg Whites,Matzo Meal (Passover Wheat Flour and Water),Salt,Onion,Carrageenan,Locust Bean Gum,Potassium Chloride,Dipotassium Phosphate,Pepper,Natural Flavorings.",Manischewitz,202622,Manischewitz BG15550 Manischewitz White & Pike Jelld - 12x24OZ,,72700100823,
AVpfG9CA1cnluZ0-eF2M,B00BQX5ZYQ,Napoleon,"Green,Food,Olives,Grocery",2016-11-04T03:05:49Z,2017-09-06T17:28:11Z,41253009051,Ingredients,"Olives,Water,Minced Pimiento (Pimiento, Sodium Alginate, Guar Gum, Calcium Chloride),Salt and Lactic Acid.",Napoleon,41253009051,Napoleon B13319 Napoleon Pimento Stuffed Olives -12x5oz,,41253009051,
AVpjU_54ilAPnD_xMblL,B0083CQ22W,Season,"Tuna,Food,Grocery",2017-01-07T20:11:01Z,2017-08-05T11:43:09Z,70303024911,Ingredients,"Solid White Albacore Tuna,Olive Oil,Salt.",Seasons,70303024911,"SEASONS TUNA ALBACORE IN OIL, 5 OZ",,70303024911,
AVpe8VRRilAPnD_xRaQo,B00JFYA7IC,Pacific,"Soups,Food,Grocery",2015-10-30T14:46:06Z,2017-01-07T20:10:02Z,,Ingredients,"Water,Carrots*,Cane Sugar*,Coconut*,Corn Starch*,Cashews*,Ginger*,Sea Salt,Roasted Garlic*,Onion Powder*,Spices*. *Organic","Pacific Foods of Oregon, Inc.",42550,Pacific‹¨«‹¨« Organic Cashew Carrot Ginger Soup 32 Fl. Oz. Carton,,52603042550,
AVpfVKAKLJeJML437OLv,,Miller Lite,"Beer,Beverages,Food,Grocery",2017-01-14T19:37:59Z,2017-01-14T19:37:59Z,,Ingredients,"Water,Hops,Barley And Yeast.",Miller Brewing Company,MILLBR000000424,Beer-secondary Pack,,34100575090,
AVpgb6h2LJeJML43N39D,,Snapple,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:36Z,2017-01-16T19:33:36Z,76183129197,Ingredients,"Filtered Water,High Fructose Corn Syrup,Citric Acid,Sodium Hexametaphosphate !(Preservative),Potassium Citrate,Natural Flavors,Sodium Benzoate and Potassium Sorbate !(Preservatives),Acacia Gum,Calcium Disodium Edta !(to Protect Flavor),Sucralose,Yellow 6,Acesulfame Potassium,Ester Gum.",Snapple Beverage Corp,7618312919,Mango Punch Can,,76183129197,
AVpgz3VwLJeJML43TC85,,Pure Premium,"Beverages,Food,Juice,Grocery",2017-01-14T19:49:31Z,2017-01-14T19:49:31Z,48500009062,Ingredients,100 Orange Juice.,Tropicana,906,Orange Juice,,48500009062,
AVpf5WSXLJeJML43FoNN,,HIGH LIFE,"Beer,Beverages,Food,Grocery",2017-01-14T19:37:59Z,2017-01-14T19:37:59Z,34100013417,Ingredients,"Water,Hops,Barley And Yeast.",Miller Brewing Company,MILLBR000000176,Beer,,34100013417,
AVpfBCL01cnluZ0-cC8T,,B & G FOODS,"Food,Canned Vegetables,Grocery",2015-11-09T12:54:14Z,2016-11-15T12:44:54Z,31500004311,Ingredients,"Peppers,Water,Salt,Citric Acid,Calcium Chloride.","B&G Foods, Inc.",2431,Roasted Peppers,,31500004311,2.31 lbs
AVpgmJj9LJeJML43QJIx,,Smuckers,"Food,Peanut Butter,Grocery",2016-11-05T22:52:53Z,2016-11-05T22:52:53Z,51500017043,Ingredients,Peanuts.,"J. M. SMUCKER COMPANY, THE",,"Smuckers Peanut Butter, Creamy",,51500017043,
AVph3yExLJeJML43fxTa,,Snapple,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:37Z,2017-01-16T19:33:37Z,,Ingredients,"Filtered Water,Sugar,Kiwi Juice Concentrate,Citric Acid,Mango Puree,Natural Flavors,Vegetable Juice and Beta Carotene (For Color),.",Snapple Beverage Corp,SNAPSC618322364,Juice Drink Mango Madness,,76183003640,
AVpiDq511cnluZ0-JWt4,,Kuner's,"Food,Canned Vegetables,Grocery",2017-01-07T20:16:04Z,2017-01-07T20:16:04Z,72273133051,Ingredients,"Corn,Water,Red Green Peppers,Salt.","Kuner-Empson Division of Faribault Foods, Inc.",13305,Kuner's‹¨«‹¨« Southwest Sweet Corn & Peppers With Red & Green Peppers 15.25 Oz. Can,,72273133051,
AVpiVejYilAPnD_xDLDi,,Utz,"Food,Chips,Grocery",2016-09-24T21:58:21Z,2016-10-05T22:22:16Z,41780020475,Ingredients,"Potatoes,Cottonseed Oil,Dextrose,Salt,Sugar,Corn Flour,Torula Yeast,Onion And Garlic Powders,Horseradish Powder,Tomato Powder,Natural Coloring (Includes Extractives of Paprika, Annatto And Turmeric),Spice Extractives,Natural Smoke Flavor. Contains No Hydrogenated Fats. This Is A Gluten Free Food.",Utz Quality Foods,34NT72YUE4ZP,"Utz Bar-b-q Flavored Ripple Cut Potato Chips, 6 Oz",,41780020475,
AVpg38_YilAPnD_xyWC4,,Welch's,"Food,Beverages,Juice,Grocery",2017-01-16T19:33:42Z,2017-03-28T01:22:58Z,41800141005,Ingredients,"Corn Syrup,Filtered Water,Orange Juice Concentrate,Sugar,Apple,Pineapple and Grape Juice Concentrates,Citric Acid (For Tartness),Natural and Artificial Flavor,Raspberry Juice Concentrate,Red 40 (Color),.",Welch's,WPF04100,Welch's Frozen Berry Sunsplash Juice Concentrate,,41800141005,
AVpg0paB1cnluZ0-6wd7,,Libby's,"Food,Canned Fruit,Grocery",2016-11-07T00:04:29Z,2016-11-07T00:04:29Z,74584062112,Ingredients,"Chunk Pineapple,Pineapple Juice",Ntc Marketing,,"Libby's: Chunk In Juice Pineapple, 8 Oz",8,74584062112,
AVpfR3V8ilAPnD_xYtrb,,Fisher,"Other Grocery,Food",2017-01-05T23:36:17Z,2017-01-05T23:36:17Z,70690236706,Ingredients,"Peanuts,contains less than 2 of each of the following: Sea Salt,Sugar,Monosodium Glutamate (flavor enhancer),Cornstarch,Modified Cornstarch,Dried Torula Yeast,Salt,Spice,Molasses,Onion Powder,Natural Flavors (contains cereal with gluten),Garlic Powder,Maltodextrin and Oleoresin of Paprika (contains Soybean Oil),.",JOHN B. SANFILIPPO,P27751,Fisher‹¨«‹¨« Dry Roasted Peanuts 14 Oz. Jar,,70690236706,
AVpgWwRrLJeJML43MzKN,B003XDIU30,kikkoman,"Condiments,Food,grocery",2016-11-04T23:11:54Z,2016-11-04T23:11:54Z,41390003509,Ingredients,"Water,Soybeans,Wheat,Salt,Alcohol.","KIKKOMAN INTERNATIONAL, INC",,Kikkoman Soy Sauce,,41390003509,7 pounds
AVpfEKgh1cnluZ0-dIi0,"B0079C3Y1E,B007QQFPCY",Organic India,"Grocery,Beverages,Tea,Food",2015-05-18T19:53:11Z,2015-05-18T21:05:49Z,8.02E+11,Ingredients,"Proprietary Organic Blend: Organic Tulsi (Holy Basil),Blend,Vana Tulsi (Leaf),Krishna Tulsi (Leaf),Rama Tulsi (Leaf),Cinnamon (Bark),Rose Petals (Flower),Peppermint (Leaf),Stevia (Leaf),Cardamom (Pod),Chamomile (Flower),. Other Ingredients: Egyptian Rose Flavor.",Organic Tulsi teas,50772,Organic India Tulsi Caffeine Free Tea,,8.02E+11,1.6 ounces
AVpgSuzb1cnluZ0-zbIM,B005Z24V9O,Concord Foods,"Condiments,Food,grocery",2015-11-06T02:09:40Z,2016-11-15T13:02:26Z,,Ingredients,"Com Syrup,Nonfat Milk,Sugar,Hydrogenated Vegetable Oil (Soybean, Coconut, Cottonseed),Cream,Maltodextrin,High Fructose Com Syrup,Salt,Disodium Phosphate,Emulsifiers (Soy Lecithin, Mono and Diglycerides),Vanillin.",Concord Foods Inc,,Concord Caramel Apple Wrap 6.05 Oz Package (value 3 Pack - Makes 15 Fresh Caramel Apples),,41409110020,
AVpe9jquLJeJML43zSp7,B00060PSNS,Pillsbury,"Food,Baking,Grocery",2015-09-20T20:18:08Z,2016-05-26T08:47:26Z,51500764602,Ingredients,"Sugar,Water,Palm Oil,Corn Syrup,Cocoa Processed with Alkali,Corn Starch,Canola Oil,contains 2 or less of: Salt,Mono and Diglycerides,Modified Corn Starch,Citric Acid,Polysorbate 60,Potassium Sorbate (Preservative),Soy Lecithin,Artificial Flavor,Xanthan Gum,Antioxidants (Ascorbyl Palmitate, Mixed Tocopherols, Chamomile and Rosemary Extracts),.",The J.M. Smucker Company,5150076460,"Pillsbury Creamy Supreme Chocolate Frosting, 16 Oz",,51500764602,1 pounds
AVpe5mExLJeJML43x13N,"B00FLJCGH0,B00MJFE0V4",Quaker,"Food,Breakfast Bars,grocery",2015-05-11T14:14:34Z,2017-01-16T15:28:02Z,,Ingredients,"Toasted Coated Multigrain Cereal (Whole Grain Rolled Oats, Sugar, Whole Grain Rolled Wheat, Whole Grain Rolled Rye, Molasses, Soybean Oil, Natural Flavor, Soy Lecithin),Almonds,Tapioca Syrup,Sugar,Dried Cherries,Pistachios,Honey,Red Tart Cherry Juice,Sunflower Oil,Water,Glycerin,Salt,Soy Lecithin,Citric Acid.",QUAKER OATS COMPANY,31799,"Quaker Real Medleys Fruit & Nut Multigrain Bars, Cherry Pistachio, 1.34 Oz Bar, 10/box -qkr31799",,30000317990,6 pounds
AVpjMzkGLJeJML43s0YB,B001EPRDCI,NATURE VALLEY,"Food,Breakfast Bars,grocery",2017-01-16T15:29:43Z,2017-01-16T15:29:43Z,16000146242,Ingredients,"Peanuts,Sunflower Seeds,Sugar,Corn Syrup,Salt,Almond Flour. Contains Peanut,Sunflower and Almond Ingredients.",General Mills,,"Nature Valley: Roasted Peanut Crunch Nut Crunch, 7.2 Oz",,16000146242,3.4 pounds
AVpf2MYS1cnluZ0-sXXc,B002RBOCV8,Lindt,"Food,Chocolate,Grocery",2016-07-14T18:54:33Z,2016-10-05T22:30:58Z,,Ingredients,"Sugar,Chocolate,Cocoa Butter,Milkfat,Soya Lecithin (Emulsifier),Peppermint Oil,Artificial Flavoring. Dark Chocolate Contains: Cocoa Solids: 47% Min.",Lindt,,"Lindt Excellence Intense Mint Dark Chocolate Bars, (pack of 12)",,37466030890,
AVpf25WqilAPnD_xjiig,,Del-Dixi,"Food,Pickles,Grocery",2016-11-07T00:23:56Z,2016-11-07T00:23:56Z,70152400041,Ingredients,"Sliced Cucumbers,Water,Vinegar,Salt,Alum,Calcium Chloride,Natural Flavoring,Sodium Benzoate And Potassium Sorbate (Preservatives),Oleoresin Turmeric & Yellow 5 (Colors),Polysorbate 80 (Emulsifier),.",Best Maid Products,40004,"Del-dixi Sliced Hamburger Dills Pickles, 16 Oz",,70152400041,
AVpgTrsE1cnluZ0-zpiu,,Utz,"Food,Popcorn,Grocery",2016-06-20T08:10:11Z,2016-08-01T03:17:36Z,41780003034,Ingredients,"Popcorn,Vegetable Oil (Contains One Or More of The Following: Cottonseed, Corn, Canola, Sunflower, Safflower),Whey,Shortening Powder (Coconut Oil, Corn Syrup Solids, Sodium Caseinate, Mono And Diglycerides),Maltodextrin,Cheddar Cheese (Cultured Milk, Salt, Enzymes),Buttermilk,Salt,Monosodium Glutamate,Natural And Artificial Flavors,Artificial Color (FD&C Yellow #5, FD&C Yellow #6 Lake),Citric Acid,Disodium Phosphate,Lactic Acid,Vitamin A Palmitate. Contains No Hydrogenated Fats. This Is A Gluten Free Food. Allergy Information: Contains Milk And Soy.",Utz Quality Foods,3ASAN1M2C4ZR,"Utz Cheese Popcorn, 4.25 Oz",,41780003034,
AVpgINmiilAPnD_xn4vX,,Goya Food,"Food,Condiments,Grocery",2016-11-07T00:16:30Z,2016-11-07T00:16:30Z,41331038683,Ingredients,"Soy Bean Oil,Water,Eggs,Distilled and Cider Vinegar,Salt,Sugar,Lemon Juice,Natural Flavors,Oleoresin Paprika and Calcium Disodium Edta Added to Protect Flavor. Contains Eggs.","GOYA FOODS, INC.",3868,Goya Mayonnaise,,41331038683,
AVpfTcgY1cnluZ0-iMxC,,Little Debbie,"Food,Snack Cakes,Grocery",2016-03-19T04:24:05Z,2016-04-08T21:35:45Z,24300041709,Ingredients,"Sugar,Corn Syrup,Palm And Palm Kernel Oil,Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid),Water,Dextrose,Partially Hydrogenated Soybean And Cottonseed Oil With Tbhq to Preserve Flavor,Toppers (Sugar, Partially Hydrogenated Cottonseed And Soybean Oil, Corn And/Or Wheat Starch, Dextrin, Soy Lecithin, Confectioner's Glaze, Carnauba Wax, Yellow 5 Lake, Natural And Artificial Flavor, Red 40 Lake, Blue 1 Lake, Blue 2 Lake),Cocoa,Kosher Gelatin,Emulsifiers (Mono- And Diglycerides, Soy Lecithin, Sorbitan Monostearate, Polysorbate 60),Salt,Whey (Milk),Baking Soda,Eggs,Colors (Titanium Dioxide, Red 40),Natural And Artificial Flavors,Corn Starch,Sorbic Acid (to Retain Freshness),Egg Whites,Citric Acid. Allergy Information: Contains Wheat,Soy,Milk And Eggs. Peanuts And Tree Nuts May Also Be Present In This Product.",Mckee Foods,4170,"Little Debbie Snacks Marshmallow Puffs Cookies, 8ct",,24300041709,
AVpfZp8tLJeJML438lKf,,Betty Crocker,"Food,Baking,Grocery",2016-11-09T17:29:53Z,2016-11-09T17:29:53Z,71169778055,Ingredients,"Sugar,Corn Syrup,Partially Hydrogenated Vegetable Oil (Soybean, Cottonseed),Water,Maltodextrin,Modified Potato Starch,Cornstarch,Natural & Artificial Flavor,Titanium Dioxide (Color),Salt,Cellulose Gum,Potassium Sorbate (Preservative),Citric Acid,Yellow 5,Soy Lecithin,Blue 1. Contains Soy.",Signature Brands Llc,59477,Cupcake Icing Meadow Green,,71169778055,
AVpfS6w31cnluZ0-iB4m,B008NLD4P6,Gille,"Cookies,Food,Grocery",2015-09-20T23:23:32Z,2016-06-20T08:13:38Z,"306,848,213,560,744,000,000,000",Ingredients,"Sugar,Chocolate 23% (Cocoa Mass, Cocoa Butter, Emulsifier: Soy Lecithin),Oat Flakes 20 % Margarine (Palm-, Rapeseed-, Coconut Oil, Salt, Emulsifier: Glycerides, Antioxidant: Citric Acid, Natural Flavorings),Wheat Flour,Egg Powder,Raising Agents: Sodium Hydrogen Carbonate,Sodium Diphosphate,Corn Starch,Ammonium Hydrogen Carbonate.",Gille,217103,"Gille Double Chocolate Crisps, 4.4 Oz (pack of 8)",,"30,684,821,356,744,600,000,000",4.5 ounces
AVpfN4BhLJeJML434218,"B005EX6MUU,B00PGTCQAC",Gaea,"Food,Olives,grocery",2015-10-16T18:30:01Z,2017-01-09T20:06:07Z,6.08E+11,Ingredients,"Pitted Kalamata Olives,Sea Salt,Vinegar,Extra Virgin Olive Oil.",Gaea,1731777,Gaea - Olive Snack 100% Natural and Sun Ripened - 2.3 Oz.,,6.08E+11,0.10 pounds
AVpiytMDilAPnD_xHlzn,,Goya Food,"Food,Beans,Grocery",2017-01-09T19:59:09Z,2017-01-09T19:59:09Z,41331024112,Ingredients,"Pink Beans,Water,Salt and Calcium Disodium EDTA added to Promote color Retention.","GOYA FOODS, INC.",2411,Pink Beans,,41331024112,
AVpf6ips1cnluZ0-teBX,,Bachman,"Chips,Food,Grocery",2017-01-07T20:21:04Z,2017-01-07T20:21:04Z,77817162702,Ingredients,"Enriched Corn Meal Contains Iron as Ferrous Sulfate,Niacin,Thiamine Mononitrate (Vitamin B1),Riboflavin (Vitamin B2),Vegetable Oil (contains one or more of the following: Corn, Canola, or Sunflower Oil),Whey,Cheddar Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes),Salt,Maltodextrin,Buttermilk,Nonfat Milk,and less than 2 of the following: Disodium Phosphate,Blue Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes),Color (Annatto Extract Yellow No. 6. Turmeric Extract, Red No. 40, Caramel),Sodium Caseinate,Lactic Acid,Monosodium Glutamate,Citric Acid,Silicon Dioxide (Anti-Caking Agent),BHA (to protect flavor),Autolyzed Yeast,Extract,Sodium Citrate,Soy Lecithin,Natural and Artificial Flavors,and Spices.","UTZ Quality Foods, Inc.",0WGFF3OZV5TR,"Bachman Jax Real Cheddar Cheese Puffed Curls, 6.0 Oz",,77817162702,
AVpi4uFU1cnluZ0-Rgl6,,La Preferida,"Food,Beans,Grocery",2017-01-07T20:13:11Z,2017-01-07T20:13:11Z,71524018055,Ingredients,"White Beans,Water,Salt,Calcium Chloride.","La Preferida, Inc.",,White Beans Small,,71524018055,
AVpi9i_CilAPnD_xJHQQ,B00BN713AA,SNACKIMALS CEREAL,"Food,Cold Cereal,Grocery",2017-01-07T20:29:14Z,2017-01-07T20:29:14Z,70617006955,Ingredients,"Organic Corn Flour,Organic Evaporated Cane Sugar,Organic Whole Grain Corn Flour,Organic Whole Grain Oat Flour,Fructan (Nutraflora, a Prebiotic Dietary Fiber),Organic Oat Hull Fiber,Calcium Carbonate,Organic Cinnamon,Sea Salt,Natural Flavor. Safe Handling",BARBARA'S BAKERY,,Barbara's Organic Snackimals Cereal Cinnamon Crunch,,70617006955,12 ounces
AVpfSzbnLJeJML436dNL,,O-LIVE,"Food,Baking,Grocery",2016-03-07T13:51:46Z,2016-09-04T17:23:58Z,8.96E+11,Ingredients,Extra Virgin Olive Oil.,O-Live And Company,89644600206,"O-live & Co. Gold Medal Blend 100% Extra Virgin Olive Oil, 16.9 Fl Oz",,8.96E+11,
AVpfLGGTLJeJML4338eH,,Badia,"Baking,Food,Grocery",2017-01-07T20:18:25Z,2017-01-07T20:18:25Z,33844004194,Ingredients,"Alcohol,Water,Lemon Oil.",Badia Spices,419,Pure Extract,,33844004194,
AVpfU6n11cnluZ0-irjl,,Hanover,"Food,Beans,Grocery",2017-01-07T20:11:30Z,2017-01-07T20:11:30Z,28800165019,Ingredients,"Prepared Pinto Beans,Water,contains less than 2 of: Salt,Tomato Paste,Sugar,Soybean Oil,Modified Corn Starch,Chili Pepper,Natural Flavors (Extractives of Paprika and other Spices, Dextrose),Paprika,Onion Powder,Spices,Maltodextrin,Citric Acid,Torula Yeast,Garlic Powder. Calcium Disodium EDTA added to Promote Color Retention.",Hanover Foods Corporation,165019,"Hanover Mild Chili Beans, 16.0 Oz",,28800165019,
AVpe6e6K1cnluZ0-ZsmB,,Utz,"Chips,Food,Grocery",2017-01-07T20:21:11Z,2017-01-07T20:21:11Z,41780000453,Ingredients,"Potatoes,Cottonseed Oil,Dextrose,Salt,Sugar,Corn Flour,Torula Yeast,Onion and Garlic Powders,Horseradish Powder,Tomato Powder,Natural Coloring (includes Extractives of Paprika, Annatto and Turmeric),Spice Extractives,Natural Smoke Flavor.","UTZ Quality Foods, Inc.",5PTP7K27V7TU,"Utz of Hanover Bbq Flavored Ripple Cut Potato Chips, 3.75 Oz",,41780000453,
